"resultados_df.PloKg_Ha","resultados_df.mg_ha","total_mean_mg_ha","total_sd_mgha","CV"
143712.145116807,71.8560725584034,71.24,1.32,1.86
146558.480430531,73.2792402152653,71.24,1.32,1.86
143476.489993794,71.7382449968969,71.24,1.32,1.86
137450.40504847,68.725202524235,71.24,1.32,1.86
139908.414874969,69.9542074374847,71.24,1.32,1.86
144037.985460641,72.0189927303204,71.24,1.32,1.86
140067.656063414,70.0338280317071,71.24,1.32,1.86
143536.339557439,71.7681697787194,71.24,1.32,1.86
147417.337867305,73.7086689336526,71.24,1.32,1.86
144603.075765681,72.3015378828403,71.24,1.32,1.86
140898.9311737,70.4494655868502,71.24,1.32,1.86
143966.701585408,71.9833507927038,71.24,1.32,1.86
145352.516882362,72.6762584411811,71.24,1.32,1.86
140178.706831846,70.0893534159231,71.24,1.32,1.86
141208.378066736,70.6041890333681,71.24,1.32,1.86
146686.327238857,73.3431636194285,71.24,1.32,1.86
140443.358429225,70.2216792146124,71.24,1.32,1.86
141689.123263107,70.8445616315533,71.24,1.32,1.86
145625.796676477,72.8128983382383,71.24,1.32,1.86
141374.811555888,70.6874057779438,71.24,1.32,1.86
146857.556765936,73.4287783829679,71.24,1.32,1.86
140469.107456202,70.2345537281011,71.24,1.32,1.86
147276.428828034,73.6382144140171,71.24,1.32,1.86
136588.48307778,68.2942415388901,71.24,1.32,1.86
145325.91904051,72.662959520255,71.24,1.32,1.86
147608.814666707,73.8044073333537,71.24,1.32,1.86
141639.401248824,70.8197006244122,71.24,1.32,1.86
136254.766894413,68.1273834472064,71.24,1.32,1.86
150928.206767365,75.4641033836827,71.24,1.32,1.86
148460.940459295,74.2304702296473,71.24,1.32,1.86
147277.927750304,73.6389638751522,71.24,1.32,1.86
140791.626636707,70.3958133183537,71.24,1.32,1.86
143369.297539757,71.6846487698787,71.24,1.32,1.86
143895.904238557,71.9479521192785,71.24,1.32,1.86
147765.945191465,73.8829725957323,71.24,1.32,1.86
141772.153611975,70.8860768059873,71.24,1.32,1.86
142146.409799517,71.0732048997586,71.24,1.32,1.86
144362.447440181,72.1812237200907,71.24,1.32,1.86
138922.266514814,69.4611332574069,71.24,1.32,1.86
140787.520297743,70.3937601488717,71.24,1.32,1.86
142274.493355784,71.1372466778921,71.24,1.32,1.86
145925.430362241,72.9627151811204,71.24,1.32,1.86
140060.479184969,70.0302395924845,71.24,1.32,1.86
142268.181545376,71.134090772688,71.24,1.32,1.86
141759.160556286,70.8795802781429,71.24,1.32,1.86
145005.051069762,72.502525534881,71.24,1.32,1.86
143380.227994996,71.6901139974978,71.24,1.32,1.86
145467.917367619,72.7339586838096,71.24,1.32,1.86
143930.039916362,71.9650199581811,71.24,1.32,1.86
142042.861604899,71.0214308024497,71.24,1.32,1.86
143950.333043278,71.9751665216391,71.24,1.32,1.86
142526.077760539,71.2630388802693,71.24,1.32,1.86
141553.737128847,70.7768685644237,71.24,1.32,1.86
142661.022342579,71.3305111712894,71.24,1.32,1.86
144109.517838456,72.0547589192279,71.24,1.32,1.86
141885.663306105,70.9428316530526,71.24,1.32,1.86
144046.089606567,72.0230448032835,71.24,1.32,1.86
139436.459262467,69.7182296312333,71.24,1.32,1.86
140615.258200334,70.3076291001671,71.24,1.32,1.86
138531.929554016,69.2659647770082,71.24,1.32,1.86
143818.157148207,71.9090785741034,71.24,1.32,1.86
145803.104484004,72.9015522420019,71.24,1.32,1.86
142255.646257257,71.1278231286283,71.24,1.32,1.86
142258.01378391,71.1290068919551,71.24,1.32,1.86
140414.828952704,70.2074144763519,71.24,1.32,1.86
143699.873673249,71.8499368366246,71.24,1.32,1.86
144150.592973733,72.0752964868665,71.24,1.32,1.86
137493.300818453,68.7466504092267,71.24,1.32,1.86
141073.836335866,70.5369181679331,71.24,1.32,1.86
143825.341013202,71.9126705066008,71.24,1.32,1.86
141952.802177967,70.9764010889833,71.24,1.32,1.86
140998.307726127,70.4991538630635,71.24,1.32,1.86
147320.211390812,73.6601056954061,71.24,1.32,1.86
140922.379943613,70.4611899718067,71.24,1.32,1.86
141379.144995836,70.6895724979179,71.24,1.32,1.86
143682.353994463,71.8411769972317,71.24,1.32,1.86
141554.963575142,70.777481787571,71.24,1.32,1.86
145166.239199994,72.5831195999972,71.24,1.32,1.86
140899.628528023,70.4498142640116,71.24,1.32,1.86
143484.32751676,71.74216375838,71.24,1.32,1.86
139911.301940729,69.9556509703647,71.24,1.32,1.86
139798.803602672,69.8994018013361,71.24,1.32,1.86
145314.466408802,72.657233204401,71.24,1.32,1.86
143025.610328201,71.5128051641003,71.24,1.32,1.86
143730.636117422,71.8653180587108,71.24,1.32,1.86
143677.45504787,71.8387275239351,71.24,1.32,1.86
142346.724548047,71.1733622740233,71.24,1.32,1.86
139514.655627211,69.7573278136056,71.24,1.32,1.86
141141.518311765,70.5707591558825,71.24,1.32,1.86
141127.351265606,70.5636756328033,71.24,1.32,1.86
136596.623971359,68.2983119856793,71.24,1.32,1.86
141228.628267945,70.6143141339723,71.24,1.32,1.86
142059.188381198,71.029594190599,71.24,1.32,1.86
144327.768839017,72.1638844195085,71.24,1.32,1.86
142726.555589106,71.363277794553,71.24,1.32,1.86
142711.303190722,71.3556515953608,71.24,1.32,1.86
140256.596086335,70.1282980431675,71.24,1.32,1.86
142934.592208497,71.4672961042485,71.24,1.32,1.86
133849.179902439,66.9245899512195,71.24,1.32,1.86
141823.069945184,70.9115349725919,71.24,1.32,1.86
142445.074664273,71.2225373321363,71.24,1.32,1.86
141447.008089423,70.7235040447117,71.24,1.32,1.86
141793.671999009,70.8968359995045,71.24,1.32,1.86
142852.209760187,71.4261048800934,71.24,1.32,1.86
142268.175712857,71.1340878564286,71.24,1.32,1.86
145547.065196502,72.7735325982511,71.24,1.32,1.86
135920.649084747,67.9603245423736,71.24,1.32,1.86
145118.454169488,72.5592270847439,71.24,1.32,1.86
141094.758868152,70.547379434076,71.24,1.32,1.86
140910.245499358,70.4551227496788,71.24,1.32,1.86
145275.689259843,72.6378446299216,71.24,1.32,1.86
139548.065551456,69.774032775728,71.24,1.32,1.86
146711.547808416,73.355773904208,71.24,1.32,1.86
147884.535927415,73.9422679637076,71.24,1.32,1.86
144080.877786915,72.0404388934574,71.24,1.32,1.86
140629.088715706,70.3145443578532,71.24,1.32,1.86
140912.509274835,70.4562546374177,71.24,1.32,1.86
144945.94126265,72.4729706313249,71.24,1.32,1.86
143114.537430983,71.5572687154916,71.24,1.32,1.86
140540.475210366,70.2702376051831,71.24,1.32,1.86
138567.075951557,69.2835379757787,71.24,1.32,1.86
141622.102379694,70.8110511898468,71.24,1.32,1.86
145619.43078489,72.809715392445,71.24,1.32,1.86
144586.384430798,72.2931922153992,71.24,1.32,1.86
141190.399725341,70.5951998626703,71.24,1.32,1.86
138507.203482337,69.2536017411684,71.24,1.32,1.86
145273.207021126,72.636603510563,71.24,1.32,1.86
142989.248370731,71.4946241853654,71.24,1.32,1.86
140498.469185953,70.2492345929763,71.24,1.32,1.86
143135.233963014,71.5676169815069,71.24,1.32,1.86
137719.720840615,68.8598604203075,71.24,1.32,1.86
142025.517028589,71.0127585142944,71.24,1.32,1.86
143975.341313623,71.9876706568114,71.24,1.32,1.86
142085.707772903,71.0428538864514,71.24,1.32,1.86
141766.792685567,70.8833963427837,71.24,1.32,1.86
142460.069287382,71.230034643691,71.24,1.32,1.86
144621.561489478,72.3107807447388,71.24,1.32,1.86
143187.731003494,71.5938655017468,71.24,1.32,1.86
146369.191162866,73.184595581433,71.24,1.32,1.86
141859.755360769,70.9298776803845,71.24,1.32,1.86
144461.895573996,72.2309477869981,71.24,1.32,1.86
144359.02800328,72.17951400164,71.24,1.32,1.86
146059.834308558,73.029917154279,71.24,1.32,1.86
141556.801548521,70.7784007742604,71.24,1.32,1.86
141764.010002411,70.8820050012053,71.24,1.32,1.86
141204.112221968,70.6020561109838,71.24,1.32,1.86
140001.345289051,70.0006726445255,71.24,1.32,1.86
142008.281296576,71.0041406482881,71.24,1.32,1.86
140833.334316356,70.4166671581778,71.24,1.32,1.86
145532.502811134,72.7662514055671,71.24,1.32,1.86
144145.564728982,72.072782364491,71.24,1.32,1.86
141776.672516245,70.8883362581225,71.24,1.32,1.86
143620.356447578,71.810178223789,71.24,1.32,1.86
145030.621706277,72.5153108531387,71.24,1.32,1.86
138825.294026743,69.4126470133714,71.24,1.32,1.86
140559.814255423,70.2799071277113,71.24,1.32,1.86
139239.636759342,69.6198183796711,71.24,1.32,1.86
137365.006531499,68.6825032657496,71.24,1.32,1.86
141648.950786245,70.8244753931223,71.24,1.32,1.86
138115.104799788,69.0575523998938,71.24,1.32,1.86
142755.41302791,71.377706513955,71.24,1.32,1.86
138796.21623389,69.3981081169452,71.24,1.32,1.86
141048.536758555,70.5242683792774,71.24,1.32,1.86
142078.835785861,71.0394178929305,71.24,1.32,1.86
141528.685054619,70.7643425273097,71.24,1.32,1.86
140996.644110722,70.4983220553612,71.24,1.32,1.86
140821.133474367,70.4105667371835,71.24,1.32,1.86
141757.828321218,70.8789141606092,71.24,1.32,1.86
140176.810524811,70.0884052624057,71.24,1.32,1.86
142674.048667221,71.3370243336105,71.24,1.32,1.86
148622.266110457,74.3111330552286,71.24,1.32,1.86
143773.366003359,71.8866830016795,71.24,1.32,1.86
144553.341046091,72.2766705230454,71.24,1.32,1.86
140161.041269973,70.0805206349863,71.24,1.32,1.86
142889.682759307,71.4448413796535,71.24,1.32,1.86
138044.723885835,69.0223619429174,71.24,1.32,1.86
146877.324257165,73.4386621285827,71.24,1.32,1.86
142679.150367069,71.3395751835343,71.24,1.32,1.86
141106.36275718,70.5531813785899,71.24,1.32,1.86
144109.91967534,72.0549598376698,71.24,1.32,1.86
145710.792107101,72.8553960535506,71.24,1.32,1.86
139178.816246224,69.5894081231119,71.24,1.32,1.86
145816.35348695,72.9081767434751,71.24,1.32,1.86
140103.978739403,70.0519893697014,71.24,1.32,1.86
143121.486726081,71.5607433630405,71.24,1.32,1.86
144845.980170397,72.4229900851983,71.24,1.32,1.86
148264.477249669,74.1322386248346,71.24,1.32,1.86
143304.177130559,71.6520885652795,71.24,1.32,1.86
142208.023982602,71.1040119913011,71.24,1.32,1.86
140397.99601642,70.1989980082099,71.24,1.32,1.86
138933.295134456,69.4666475672281,71.24,1.32,1.86
141440.759098284,70.7203795491422,71.24,1.32,1.86
142924.729954521,71.4623649772603,71.24,1.32,1.86
137338.499878083,68.6692499390413,71.24,1.32,1.86
144723.918142352,72.3619590711762,71.24,1.32,1.86
142092.269883143,71.0461349415716,71.24,1.32,1.86
142061.44115302,71.03072057651,71.24,1.32,1.86
147070.969882821,73.5354849414105,71.24,1.32,1.86
140529.982142362,70.2649910711809,71.24,1.32,1.86
146341.445591353,73.1707227956763,71.24,1.32,1.86
145145.826312478,72.5729131562388,71.24,1.32,1.86
142776.741429247,71.3883707146236,71.24,1.32,1.86
138118.895165385,69.0594475826927,71.24,1.32,1.86
144547.112715008,72.2735563575039,71.24,1.32,1.86
143667.474510817,71.8337372554084,71.24,1.32,1.86
137735.282137063,68.8676410685316,71.24,1.32,1.86
138142.196025335,69.0710980126675,71.24,1.32,1.86
140121.080440297,70.0605402201487,71.24,1.32,1.86
141295.719249653,70.6478596248266,71.24,1.32,1.86
142488.878088322,71.2444390441609,71.24,1.32,1.86
139618.507186661,69.8092535933306,71.24,1.32,1.86
142322.49206369,71.1612460318448,71.24,1.32,1.86
142398.300564346,71.199150282173,71.24,1.32,1.86
145539.557980698,72.7697789903489,71.24,1.32,1.86
141637.562807835,70.8187814039177,71.24,1.32,1.86
142007.449943252,71.003724971626,71.24,1.32,1.86
146027.184261475,73.0135921307374,71.24,1.32,1.86
145759.892207022,72.879946103511,71.24,1.32,1.86
145850.979260115,72.9254896300576,71.24,1.32,1.86
137997.537431335,68.9987687156673,71.24,1.32,1.86
144950.433063471,72.4752165317354,71.24,1.32,1.86
137635.673097602,68.8178365488011,71.24,1.32,1.86
142348.3763584,71.1741881791998,71.24,1.32,1.86
143496.347709538,71.7481738547688,71.24,1.32,1.86
141526.933499414,70.7634667497072,71.24,1.32,1.86
145084.480151893,72.5422400759467,71.24,1.32,1.86
145345.502483541,72.6727512417706,71.24,1.32,1.86
143265.220173658,71.632610086829,71.24,1.32,1.86
140511.598510779,70.2557992553895,71.24,1.32,1.86
140505.813926803,70.2529069634017,71.24,1.32,1.86
142233.6360093,71.1168180046499,71.24,1.32,1.86
141067.044088107,70.5335220440534,71.24,1.32,1.86
139732.488901193,69.8662444505966,71.24,1.32,1.86
140643.957241758,70.3219786208791,71.24,1.32,1.86
141283.91188354,70.64195594177,71.24,1.32,1.86
145247.136836324,72.6235684181618,71.24,1.32,1.86
141011.666846944,70.5058334234718,71.24,1.32,1.86
146144.299091319,73.0721495456595,71.24,1.32,1.86
141695.398970731,70.8476994853653,71.24,1.32,1.86
142950.829374719,71.4754146873597,71.24,1.32,1.86
142449.647936036,71.2248239680182,71.24,1.32,1.86
141771.306524662,70.8856532623308,71.24,1.32,1.86
143557.429580379,71.7787147901893,71.24,1.32,1.86
140861.664772393,70.4308323861964,71.24,1.32,1.86
143142.956944611,71.5714784723053,71.24,1.32,1.86
144781.044192529,72.3905220962645,71.24,1.32,1.86
140471.027401331,70.2355137006654,71.24,1.32,1.86
145085.231049227,72.5426155246137,71.24,1.32,1.86
143655.522805077,71.8277614025385,71.24,1.32,1.86
142086.398120044,71.0431990600222,71.24,1.32,1.86
141871.012481215,70.9355062406073,71.24,1.32,1.86
145842.926052227,72.9214630261137,71.24,1.32,1.86
142216.632870603,71.1083164353017,71.24,1.32,1.86
140682.582748763,70.3412913743814,71.24,1.32,1.86
141772.822160202,70.8864110801008,71.24,1.32,1.86
143880.946010921,71.9404730054604,71.24,1.32,1.86
147491.820314006,73.7459101570031,71.24,1.32,1.86
140059.718402248,70.0298592011241,71.24,1.32,1.86
142616.96277506,71.30848138753,71.24,1.32,1.86
140431.769679559,70.2158848397794,71.24,1.32,1.86
141641.228012139,70.8206140060697,71.24,1.32,1.86
139250.021022855,69.6250105114277,71.24,1.32,1.86
140341.076410328,70.1705382051638,71.24,1.32,1.86
143619.949904234,71.809974952117,71.24,1.32,1.86
144856.470542634,72.4282352713172,71.24,1.32,1.86
143335.165878236,71.6675829391178,71.24,1.32,1.86
142604.042618078,71.3020213090391,71.24,1.32,1.86
143067.268683426,71.533634341713,71.24,1.32,1.86
145570.719642909,72.7853598214543,71.24,1.32,1.86
143077.80313584,71.53890156792,71.24,1.32,1.86
141192.226452189,70.5961132260944,71.24,1.32,1.86
140587.227894877,70.2936139474387,71.24,1.32,1.86
137476.044703675,68.7380223518375,71.24,1.32,1.86
141913.208653686,70.9566043268429,71.24,1.32,1.86
142909.427525598,71.4547137627991,71.24,1.32,1.86
141762.088303399,70.8810441516994,71.24,1.32,1.86
139733.191426246,69.8665957131232,71.24,1.32,1.86
140872.127815163,70.4360639075814,71.24,1.32,1.86
144330.431774522,72.165215887261,71.24,1.32,1.86
139799.038331212,69.8995191656061,71.24,1.32,1.86
140814.55350001,70.4072767500051,71.24,1.32,1.86
139979.628508717,69.9898142543585,71.24,1.32,1.86
144926.518457359,72.4632592286794,71.24,1.32,1.86
144580.773796695,72.2903868983476,71.24,1.32,1.86
141558.968808765,70.7794844043826,71.24,1.32,1.86
141025.354084602,70.512677042301,71.24,1.32,1.86
143669.642221691,71.8348211108456,71.24,1.32,1.86
143661.722178046,71.8308610890231,71.24,1.32,1.86
143238.518783162,71.6192593915811,71.24,1.32,1.86
142926.25566432,71.4631278321599,71.24,1.32,1.86
143563.683337749,71.7818416688743,71.24,1.32,1.86
137035.592807074,68.5177964035368,71.24,1.32,1.86
140110.388366979,70.0551941834893,71.24,1.32,1.86
143063.348267813,71.5316741339064,71.24,1.32,1.86
141769.540088428,70.8847700442139,71.24,1.32,1.86
138227.239026523,69.1136195132617,71.24,1.32,1.86
139099.635268619,69.5498176343097,71.24,1.32,1.86
142256.447720331,71.1282238601655,71.24,1.32,1.86
144896.02846524,72.44801423262,71.24,1.32,1.86
140329.414750162,70.1647073750808,71.24,1.32,1.86
145488.110122716,72.7440550613581,71.24,1.32,1.86
146552.864188825,73.2764320944123,71.24,1.32,1.86
137588.898351548,68.7944491757741,71.24,1.32,1.86
141707.895523488,70.8539477617441,71.24,1.32,1.86
134478.347693142,67.2391738465709,71.24,1.32,1.86
141151.140712498,70.5755703562491,71.24,1.32,1.86
139508.916084523,69.7544580422614,71.24,1.32,1.86
139639.903047326,69.8199515236628,71.24,1.32,1.86
143352.361110094,71.6761805550468,71.24,1.32,1.86
145994.820952523,72.9974104762616,71.24,1.32,1.86
148494.823656025,74.2474118280127,71.24,1.32,1.86
142020.853362158,71.0104266810788,71.24,1.32,1.86
141167.936044296,70.5839680221478,71.24,1.32,1.86
141494.426774102,70.7472133870512,71.24,1.32,1.86
142768.755049834,71.384377524917,71.24,1.32,1.86
142987.717493533,71.4938587467664,71.24,1.32,1.86
143206.516217033,71.6032581085167,71.24,1.32,1.86
142259.578494423,71.1297892472113,71.24,1.32,1.86
145703.819679561,72.8519098397806,71.24,1.32,1.86
143191.052517633,71.5955262588166,71.24,1.32,1.86
141002.513337531,70.5012566687654,71.24,1.32,1.86
145062.736614968,72.5313683074842,71.24,1.32,1.86
144298.677718135,72.1493388590677,71.24,1.32,1.86
137997.369284885,68.9986846424426,71.24,1.32,1.86
144802.148184933,72.4010740924667,71.24,1.32,1.86
137189.038342786,68.5945191713931,71.24,1.32,1.86
145683.460298361,72.8417301491807,71.24,1.32,1.86
142151.81050405,71.0759052520251,71.24,1.32,1.86
142272.249775906,71.1361248879529,71.24,1.32,1.86
147457.732262655,73.7288661313275,71.24,1.32,1.86
141862.032666535,70.9310163332677,71.24,1.32,1.86
146463.843290428,73.2319216452141,71.24,1.32,1.86
145284.259651964,72.6421298259821,71.24,1.32,1.86
145447.923431214,72.7239617156072,71.24,1.32,1.86
141180.725033996,70.5903625169981,71.24,1.32,1.86
144988.82716244,72.4944135812199,71.24,1.32,1.86
145870.060972654,72.935030486327,71.24,1.32,1.86
145418.019446756,72.7090097233782,71.24,1.32,1.86
146327.952485625,73.1639762428123,71.24,1.32,1.86
138181.436751708,69.0907183758539,71.24,1.32,1.86
146395.646218752,73.1978231093761,71.24,1.32,1.86
138578.046310679,69.2890231553397,71.24,1.32,1.86
144342.972686449,72.1714863432245,71.24,1.32,1.86
143954.415741136,71.9772078705682,71.24,1.32,1.86
143583.349711585,71.7916748557923,71.24,1.32,1.86
141724.305176761,70.8621525883803,71.24,1.32,1.86
141619.986504054,70.8099932520272,71.24,1.32,1.86
141356.732322203,70.6783661611016,71.24,1.32,1.86
144805.245440194,72.4026227200969,71.24,1.32,1.86
143778.214660972,71.889107330486,71.24,1.32,1.86
143625.913878598,71.812956939299,71.24,1.32,1.86
141293.950165,70.6469750825002,71.24,1.32,1.86
140999.449589748,70.499724794874,71.24,1.32,1.86
142077.322777092,71.0386613885462,71.24,1.32,1.86
143814.956130502,71.907478065251,71.24,1.32,1.86
147202.605939706,73.6013029698531,71.24,1.32,1.86
141865.747008428,70.9328735042141,71.24,1.32,1.86
141491.456161382,70.745728080691,71.24,1.32,1.86
137253.223430443,68.6266117152213,71.24,1.32,1.86
143796.085498344,71.8980427491718,71.24,1.32,1.86
141872.836686926,70.9364183434631,71.24,1.32,1.86
141014.83377887,70.5074168894349,71.24,1.32,1.86
145738.168523372,72.869084261686,71.24,1.32,1.86
140722.10908906,70.36105454453,71.24,1.32,1.86
148131.000991798,74.0655004958989,71.24,1.32,1.86
142300.280192665,71.1501400963323,71.24,1.32,1.86
139258.654686011,69.6293273430055,71.24,1.32,1.86
140156.334305227,70.0781671526133,71.24,1.32,1.86
138830.180249917,69.4150901249585,71.24,1.32,1.86
144998.379492558,72.4991897462792,71.24,1.32,1.86
149926.291422953,74.9631457114766,71.24,1.32,1.86
144065.938750327,72.0329693751634,71.24,1.32,1.86
145507.830583827,72.7539152919136,71.24,1.32,1.86
139824.35063384,69.9121753169201,71.24,1.32,1.86
143236.743516624,71.6183717583118,71.24,1.32,1.86
140723.635285167,70.3618176425834,71.24,1.32,1.86
142888.303438345,71.4441517191723,71.24,1.32,1.86
142154.973640657,71.0774868203285,71.24,1.32,1.86
143153.755676186,71.5768778380929,71.24,1.32,1.86
140812.598034415,70.4062990172077,71.24,1.32,1.86
146361.465148609,73.1807325743047,71.24,1.32,1.86
139134.188043507,69.5670940217536,71.24,1.32,1.86
143385.543227931,71.6927716139653,71.24,1.32,1.86
142094.18932824,71.04709466412,71.24,1.32,1.86
138103.840705588,69.0519203527939,71.24,1.32,1.86
140147.415706235,70.0737078531175,71.24,1.32,1.86
138488.235940177,69.2441179700885,71.24,1.32,1.86
