"resultados_df.PloKg_Ha","resultados_df.mg_ha","total_mean_mg_ha","total_sd_mgha","CV"
195691.846097947,97.8459230489736,94,2.09,2.22
184174.461439606,92.0872307198032,94,2.09,2.22
188321.233430396,94.1606167151982,94,2.09,2.22
195614.295327618,97.8071476638088,94,2.09,2.22
184091.504288007,92.0457521440037,94,2.09,2.22
178840.628213083,89.4203141065416,94,2.09,2.22
187634.37525094,93.8171876254701,94,2.09,2.22
192788.734706638,96.3943673533192,94,2.09,2.22
178431.294551335,89.2156472756677,94,2.09,2.22
184735.720754736,92.3678603773682,94,2.09,2.22
185744.531165925,92.8722655829623,94,2.09,2.22
185493.315236475,92.7466576182377,94,2.09,2.22
196290.485268412,98.145242634206,94,2.09,2.22
190320.922310248,95.1604611551239,94,2.09,2.22
190632.183140445,95.3160915702227,94,2.09,2.22
186292.689492742,93.1463447463712,94,2.09,2.22
195360.237535181,97.6801187675904,94,2.09,2.22
186986.231745598,93.4931158727991,94,2.09,2.22
191847.991674548,95.9239958372738,94,2.09,2.22
192047.016008237,96.0235080041186,94,2.09,2.22
186727.987456518,93.3639937282589,94,2.09,2.22
186721.177741586,93.3605888707931,94,2.09,2.22
188300.68968066,94.1503448403298,94,2.09,2.22
191962.247181146,95.981123590573,94,2.09,2.22
189113.958059223,94.5569790296115,94,2.09,2.22
187124.101762782,93.5620508813911,94,2.09,2.22
186236.849492036,93.1184247460179,94,2.09,2.22
189219.88525792,94.6099426289598,94,2.09,2.22
192330.459357683,96.1652296788416,94,2.09,2.22
179886.815064903,89.9434075324514,94,2.09,2.22
184666.869283018,92.3334346415088,94,2.09,2.22
191476.415126134,95.7382075630669,94,2.09,2.22
187404.27205666,93.7021360283302,94,2.09,2.22
193395.709675857,96.6978548379284,94,2.09,2.22
185996.266106544,92.9981330532721,94,2.09,2.22
182646.046715755,91.3230233578773,94,2.09,2.22
188988.089368107,94.4940446840533,94,2.09,2.22
181552.595194148,90.7762975970738,94,2.09,2.22
190972.791355715,95.4863956778573,94,2.09,2.22
187531.213833041,93.7656069165206,94,2.09,2.22
191708.274168392,95.8541370841959,94,2.09,2.22
185549.067644049,92.7745338220245,94,2.09,2.22
177464.525304035,88.7322626520176,94,2.09,2.22
191351.20391449,95.6756019572448,94,2.09,2.22
184902.780995867,92.4513904979333,94,2.09,2.22
186323.230436969,93.1616152184845,94,2.09,2.22
192972.602841015,96.4863014205074,94,2.09,2.22
190181.610907025,95.0908054535127,94,2.09,2.22
188965.282882445,94.4826414412224,94,2.09,2.22
190350.611758415,95.1753058792075,94,2.09,2.22
184553.690844572,92.2768454222858,94,2.09,2.22
189995.11685825,94.9975584291252,94,2.09,2.22
190965.002912435,95.4825014562177,94,2.09,2.22
190330.686615401,95.1653433077007,94,2.09,2.22
190925.683208191,95.4628416040955,94,2.09,2.22
183121.648455006,91.5608242275032,94,2.09,2.22
185275.721313892,92.6378606569459,94,2.09,2.22
183917.096080072,91.958548040036,94,2.09,2.22
185192.267591622,92.5961337958112,94,2.09,2.22
191282.097008002,95.6410485040011,94,2.09,2.22
190726.358806732,95.3631794033658,94,2.09,2.22
189958.933883485,94.9794669417423,94,2.09,2.22
183447.738471612,91.7238692358058,94,2.09,2.22
188863.778893715,94.4318894468578,94,2.09,2.22
189775.266543447,94.8876332717235,94,2.09,2.22
185771.597763741,92.8857988818706,94,2.09,2.22
184095.664215745,92.0478321078727,94,2.09,2.22
183308.120045864,91.654060022932,94,2.09,2.22
183084.81595817,91.5424079790851,94,2.09,2.22
191480.049350796,95.7400246753982,94,2.09,2.22
197072.66633825,98.5363331691252,94,2.09,2.22
191786.407175575,95.8932035877876,94,2.09,2.22
189610.843664828,94.8054218324139,94,2.09,2.22
188243.827822743,94.1219139113717,94,2.09,2.22
185529.080776388,92.7645403881942,94,2.09,2.22
185955.735234946,92.977867617473,94,2.09,2.22
187973.183850134,93.9865919250672,94,2.09,2.22
180081.322018154,90.0406610090772,94,2.09,2.22
188690.148808686,94.3450744043428,94,2.09,2.22
185792.246240794,92.8961231203968,94,2.09,2.22
186249.524701763,93.1247623508818,94,2.09,2.22
189692.553089037,94.8462765445183,94,2.09,2.22
192710.804922618,96.3554024613091,94,2.09,2.22
186250.960859447,93.1254804297236,94,2.09,2.22
192425.383646004,96.2126918230022,94,2.09,2.22
181725.609583421,90.8628047917106,94,2.09,2.22
191322.665496708,95.6613327483539,94,2.09,2.22
190618.275788951,95.3091378944756,94,2.09,2.22
188170.220490984,94.085110245492,94,2.09,2.22
181686.729932504,90.843364966252,94,2.09,2.22
184951.03413827,92.4755170691351,94,2.09,2.22
178229.326927915,89.1146634639575,94,2.09,2.22
183100.121100161,91.5500605500804,94,2.09,2.22
189159.900904706,94.5799504523529,94,2.09,2.22
188475.881735224,94.2379408676121,94,2.09,2.22
191797.233593589,95.8986167967943,94,2.09,2.22
190968.652789375,95.4843263946876,94,2.09,2.22
185169.314655951,92.5846573279754,94,2.09,2.22
192254.094720836,96.1270473604178,94,2.09,2.22
191333.207443509,95.6666037217545,94,2.09,2.22
184520.290685361,92.2601453426804,94,2.09,2.22
187330.678984925,93.6653394924625,94,2.09,2.22
185232.783420065,92.6163917100326,94,2.09,2.22
194465.169600974,97.2325848004869,94,2.09,2.22
191306.619919438,95.6533099597191,94,2.09,2.22
192454.310552444,96.2271552762218,94,2.09,2.22
187952.42458717,93.9762122935852,94,2.09,2.22
184274.912344215,92.1374561721075,94,2.09,2.22
191284.120105455,95.6420600527274,94,2.09,2.22
191996.455441647,95.9982277208235,94,2.09,2.22
189134.919157315,94.5674595786576,94,2.09,2.22
186567.645304418,93.2838226522091,94,2.09,2.22
182947.153001705,91.4735765008525,94,2.09,2.22
184358.835257502,92.1794176287511,94,2.09,2.22
182613.35810634,91.3066790531701,94,2.09,2.22
188382.876884002,94.191438442001,94,2.09,2.22
184700.953703823,92.3504768519114,94,2.09,2.22
193284.30786749,96.6421539337452,94,2.09,2.22
195491.703656998,97.7458518284989,94,2.09,2.22
193772.133109064,96.886066554532,94,2.09,2.22
191945.517842847,95.9727589214237,94,2.09,2.22
184380.381792241,92.1901908961207,94,2.09,2.22
186034.20937746,93.0171046887298,94,2.09,2.22
178883.350680915,89.4416753404575,94,2.09,2.22
177633.850912599,88.8169254562995,94,2.09,2.22
185156.786263515,92.5783931317576,94,2.09,2.22
194830.261276191,97.4151306380957,94,2.09,2.22
182519.47636435,91.2597381821752,94,2.09,2.22
186163.976563037,93.0819882815186,94,2.09,2.22
185894.595929737,92.9472979648683,94,2.09,2.22
188002.361556012,94.0011807780062,94,2.09,2.22
185525.56372262,92.76278186131,94,2.09,2.22
186663.265114084,93.331632557042,94,2.09,2.22
189834.157755949,94.9170788779745,94,2.09,2.22
182491.54649638,91.24577324819,94,2.09,2.22
191225.402351069,95.6127011755344,94,2.09,2.22
188857.764304227,94.4288821521137,94,2.09,2.22
188184.30142342,94.0921507117102,94,2.09,2.22
194974.770475484,97.4873852377418,94,2.09,2.22
190004.843442565,95.0024217212826,94,2.09,2.22
188129.652697092,94.064826348546,94,2.09,2.22
189025.619458751,94.5128097293754,94,2.09,2.22
195301.099997035,97.6505499985173,94,2.09,2.22
185733.593785993,92.8667968929963,94,2.09,2.22
193182.43229657,96.5912161482849,94,2.09,2.22
189796.786740453,94.8983933702265,94,2.09,2.22
179873.119386846,89.9365596934229,94,2.09,2.22
194641.76114795,97.3208805739749,94,2.09,2.22
193358.902099529,96.6794510497646,94,2.09,2.22
186245.330363867,93.1226651819336,94,2.09,2.22
185783.828599098,92.891914299549,94,2.09,2.22
190630.077882475,95.3150389412376,94,2.09,2.22
197099.497720716,98.5497488603578,94,2.09,2.22
189517.149201331,94.7585746006656,94,2.09,2.22
186061.065955467,93.0305329777333,94,2.09,2.22
186744.493040059,93.3722465200296,94,2.09,2.22
189315.096771394,94.6575483856972,94,2.09,2.22
185703.602500927,92.8518012504637,94,2.09,2.22
190138.543183799,95.0692715918995,94,2.09,2.22
191237.153780982,95.6185768904909,94,2.09,2.22
183068.778066323,91.5343890331613,94,2.09,2.22
182756.632702508,91.3783163512539,94,2.09,2.22
186881.280757229,93.4406403786146,94,2.09,2.22
190482.95963935,95.2414798196751,94,2.09,2.22
189385.442750447,94.6927213752233,94,2.09,2.22
179228.460565559,89.6142302827797,94,2.09,2.22
180850.450154883,90.4252250774413,94,2.09,2.22
186592.372371318,93.2961861856588,94,2.09,2.22
185500.657655773,92.7503288278866,94,2.09,2.22
191789.066116154,95.8945330580771,94,2.09,2.22
190556.049647623,95.2780248238115,94,2.09,2.22
188936.370786677,94.4681853933384,94,2.09,2.22
187048.239901754,93.5241199508768,94,2.09,2.22
180085.942188252,90.0429710941258,94,2.09,2.22
183617.469900473,91.8087349502363,94,2.09,2.22
185489.863115071,92.7449315575355,94,2.09,2.22
175494.289119246,87.7471445596232,94,2.09,2.22
191329.030340794,95.6645151703968,94,2.09,2.22
187666.839984338,93.8334199921692,94,2.09,2.22
192307.576991503,96.1537884957514,94,2.09,2.22
190598.867030729,95.2994335153643,94,2.09,2.22
191329.885110581,95.6649425552906,94,2.09,2.22
188797.261780645,94.3986308903225,94,2.09,2.22
192552.453502115,96.2762267510575,94,2.09,2.22
179018.839518391,89.5094197591957,94,2.09,2.22
195539.075258123,97.7695376290614,94,2.09,2.22
190189.358736461,95.0946793682303,94,2.09,2.22
191042.234115528,95.5211170577642,94,2.09,2.22
192091.44314841,96.045721574205,94,2.09,2.22
193539.93656666,96.7699682833298,94,2.09,2.22
180285.341766824,90.1426708834119,94,2.09,2.22
177372.994993023,88.6864974965114,94,2.09,2.22
193203.737746293,96.6018688731466,94,2.09,2.22
183760.6395959,91.8803197979499,94,2.09,2.22
193314.099241687,96.6570496208434,94,2.09,2.22
194539.07386426,97.2695369321302,94,2.09,2.22
191066.233227234,95.5331166136168,94,2.09,2.22
193298.492295703,96.6492461478513,94,2.09,2.22
193168.140120575,96.5840700602877,94,2.09,2.22
191268.229030136,95.634114515068,94,2.09,2.22
189932.271583269,94.9661357916344,94,2.09,2.22
185479.165075039,92.7395825375195,94,2.09,2.22
192173.963144866,96.0869815724328,94,2.09,2.22
187667.512462656,93.833756231328,94,2.09,2.22
185471.282088579,92.7356410442896,94,2.09,2.22
188114.991443854,94.0574957219271,94,2.09,2.22
192752.853342535,96.3764266712673,94,2.09,2.22
186957.509625368,93.4787548126839,94,2.09,2.22
184287.813439739,92.1439067198696,94,2.09,2.22
191111.219037221,95.5556095186107,94,2.09,2.22
190240.089376706,95.1200446883529,94,2.09,2.22
186083.92604269,93.0419630213449,94,2.09,2.22
185383.764027066,92.6918820135331,94,2.09,2.22
192711.050759233,96.3555253796166,94,2.09,2.22
186469.362269861,93.2346811349303,94,2.09,2.22
181671.346805296,90.8356734026482,94,2.09,2.22
186002.279475766,93.0011397378828,94,2.09,2.22
185938.903637871,92.9694518189353,94,2.09,2.22
190339.628045329,95.1698140226644,94,2.09,2.22
181271.522953923,90.6357614769614,94,2.09,2.22
190379.37618545,95.1896880927251,94,2.09,2.22
187304.999053088,93.652499526544,94,2.09,2.22
187694.216135144,93.8471080675718,94,2.09,2.22
196581.16965212,98.2905848260598,94,2.09,2.22
186604.069957211,93.3020349786057,94,2.09,2.22
187500.315962183,93.7501579810915,94,2.09,2.22
186802.65004453,93.4013250222648,94,2.09,2.22
192598.529104487,96.2992645522437,94,2.09,2.22
191867.219766749,95.9336098833746,94,2.09,2.22
190880.463659267,95.4402318296334,94,2.09,2.22
199075.235631571,99.5376178157856,94,2.09,2.22
187501.612323791,93.7508061618955,94,2.09,2.22
183747.018605365,91.8735093026826,94,2.09,2.22
188743.933004891,94.3719665024456,94,2.09,2.22
187982.551662239,93.9912758311193,94,2.09,2.22
187533.675987977,93.7668379939887,94,2.09,2.22
191656.228252866,95.8281141264329,94,2.09,2.22
190385.306892659,95.1926534463295,94,2.09,2.22
189230.629805353,94.6153149026766,94,2.09,2.22
191068.55160432,95.5342758021598,94,2.09,2.22
187358.793511779,93.6793967558894,94,2.09,2.22
187311.829584625,93.6559147923123,94,2.09,2.22
187407.140129918,93.703570064959,94,2.09,2.22
183672.730986055,91.8363654930274,94,2.09,2.22
191563.264949966,95.7816324749831,94,2.09,2.22
184674.37223302,92.3371861165101,94,2.09,2.22
186466.558722092,93.2332793610462,94,2.09,2.22
191865.067433093,95.9325337165466,94,2.09,2.22
189737.425340153,94.8687126700767,94,2.09,2.22
188964.368675473,94.4821843377363,94,2.09,2.22
187518.075579986,93.7590377899932,94,2.09,2.22
191842.127198694,95.9210635993471,94,2.09,2.22
185174.506286797,92.5872531433984,94,2.09,2.22
184985.765005232,92.4928825026159,94,2.09,2.22
195261.69151072,97.6308457553602,94,2.09,2.22
187152.104354751,93.5760521773757,94,2.09,2.22
191157.451155975,95.5787255779876,94,2.09,2.22
195072.314651061,97.5361573255306,94,2.09,2.22
190395.159332096,95.1975796660481,94,2.09,2.22
182254.83261812,91.12741630906,94,2.09,2.22
183663.677119307,91.8318385596534,94,2.09,2.22
188689.536190642,94.344768095321,94,2.09,2.22
181340.204167234,90.670102083617,94,2.09,2.22
186580.3058916,93.2901529458001,94,2.09,2.22
184926.252209558,92.4631261047788,94,2.09,2.22
190098.08435552,95.04904217776,94,2.09,2.22
183427.221278164,91.7136106390818,94,2.09,2.22
191975.226649734,95.9876133248669,94,2.09,2.22
188522.791675861,94.2613958379306,94,2.09,2.22
188598.1700843,94.29908504215,94,2.09,2.22
186341.182346183,93.1705911730916,94,2.09,2.22
188716.56104408,94.3582805220398,94,2.09,2.22
187287.175042848,93.6435875214241,94,2.09,2.22
190133.037347876,95.0665186739379,94,2.09,2.22
186703.958546248,93.3519792731241,94,2.09,2.22
191405.647053858,95.7028235269292,94,2.09,2.22
188752.9390919,94.37646954595,94,2.09,2.22
185109.218129689,92.5546090648444,94,2.09,2.22
190354.889743319,95.1774448716596,94,2.09,2.22
187748.692129056,93.8743460645278,94,2.09,2.22
188237.965688009,94.1189828440043,94,2.09,2.22
184903.69614808,92.4518480740398,94,2.09,2.22
183064.761743016,91.5323808715081,94,2.09,2.22
187134.613338407,93.5673066692035,94,2.09,2.22
183272.611458136,91.6363057290678,94,2.09,2.22
190412.503919024,95.2062519595121,94,2.09,2.22
184375.664928385,92.1878324641925,94,2.09,2.22
197174.568570848,98.587284285424,94,2.09,2.22
177530.949503776,88.765474751888,94,2.09,2.22
191480.418987182,95.740209493591,94,2.09,2.22
179856.012516003,89.9280062580015,94,2.09,2.22
185568.434669939,92.7842173349695,94,2.09,2.22
188785.299212549,94.3926496062745,94,2.09,2.22
183109.675781313,91.5548378906564,94,2.09,2.22
185841.711594534,92.920855797267,94,2.09,2.22
185397.673389208,92.698836694604,94,2.09,2.22
192557.87626211,96.2789381310552,94,2.09,2.22
188822.298937493,94.4111494687464,94,2.09,2.22
195555.273209627,97.7776366048135,94,2.09,2.22
184056.618891175,92.0283094455873,94,2.09,2.22
185539.596009811,92.7697980049057,94,2.09,2.22
192230.049822157,96.1150249110784,94,2.09,2.22
188447.669086424,94.223834543212,94,2.09,2.22
192670.811238426,96.335405619213,94,2.09,2.22
189442.747073974,94.7213735369868,94,2.09,2.22
191205.225885316,95.6026129426581,94,2.09,2.22
185208.440210272,92.6042201051362,94,2.09,2.22
192517.395444238,96.2586977221188,94,2.09,2.22
181929.189230142,90.9645946150709,94,2.09,2.22
184798.238187454,92.3991190937272,94,2.09,2.22
187082.040997563,93.5410204987817,94,2.09,2.22
184732.869936982,92.366434968491,94,2.09,2.22
190467.381122698,95.233690561349,94,2.09,2.22
178757.87722703,89.3789386135152,94,2.09,2.22
182853.464456785,91.4267322283923,94,2.09,2.22
183291.445301455,91.6457226507275,94,2.09,2.22
189144.017293324,94.5720086466622,94,2.09,2.22
187025.256447319,93.5126282236595,94,2.09,2.22
195538.076761088,97.7690383805438,94,2.09,2.22
191862.469918286,95.9312349591432,94,2.09,2.22
183880.790905306,91.9403954526528,94,2.09,2.22
188913.993558629,94.4569967793143,94,2.09,2.22
185381.175030442,92.6905875152211,94,2.09,2.22
186982.76437882,93.49138218941,94,2.09,2.22
189962.935467913,94.9814677339564,94,2.09,2.22
191849.062091067,95.9245310455333,94,2.09,2.22
191870.297932138,95.9351489660689,94,2.09,2.22
184418.263394156,92.2091316970779,94,2.09,2.22
178024.572510262,89.0122862551311,94,2.09,2.22
191987.840889995,95.9939204449974,94,2.09,2.22
187931.863946526,93.9659319732632,94,2.09,2.22
191407.82340151,95.703911700755,94,2.09,2.22
183873.890715495,91.9369453577476,94,2.09,2.22
190455.76546056,95.2278827302802,94,2.09,2.22
197080.115155144,98.5400575775721,94,2.09,2.22
192557.150107036,96.2785750535181,94,2.09,2.22
188532.184044725,94.2660920223627,94,2.09,2.22
186055.160321528,93.0275801607642,94,2.09,2.22
191043.363318585,95.5216816592923,94,2.09,2.22
184393.147284277,92.1965736421384,94,2.09,2.22
188546.547226382,94.2732736131912,94,2.09,2.22
200324.238846941,100.16211942347,94,2.09,2.22
187191.985970218,93.5959929851089,94,2.09,2.22
187882.693812223,93.9413469061112,94,2.09,2.22
191975.393049172,95.9876965245858,94,2.09,2.22
184861.769780035,92.4308848900174,94,2.09,2.22
187957.922631431,93.9789613157154,94,2.09,2.22
189660.08406412,94.8300420320598,94,2.09,2.22
188632.132028444,94.3160660142219,94,2.09,2.22
189943.962842754,94.9719814213769,94,2.09,2.22
187252.214158298,93.6261070791488,94,2.09,2.22
183777.303996575,91.8886519982873,94,2.09,2.22
187006.105086113,93.5030525430563,94,2.09,2.22
182380.701577379,91.1903507886896,94,2.09,2.22
184433.932778766,92.2169663893828,94,2.09,2.22
187722.419289812,93.8612096449062,94,2.09,2.22
191846.343261396,95.9231716306978,94,2.09,2.22
183663.478694048,91.8317393470242,94,2.09,2.22
189100.271461921,94.5501357309606,94,2.09,2.22
185873.752434443,92.9368762172213,94,2.09,2.22
188748.412064697,94.3742060323484,94,2.09,2.22
187847.712765773,93.9238563828863,94,2.09,2.22
191668.057964995,95.8340289824974,94,2.09,2.22
181478.016498705,90.7390082493523,94,2.09,2.22
184118.577427352,92.0592887136759,94,2.09,2.22
189025.239560011,94.5126197800055,94,2.09,2.22
191721.67109775,95.8608355488748,94,2.09,2.22
188656.686647149,94.3283433235746,94,2.09,2.22
189072.453263279,94.5362266316396,94,2.09,2.22
191775.622069508,95.8878110347542,94,2.09,2.22
179705.26153661,89.8526307683052,94,2.09,2.22
192694.221621108,96.347110810554,94,2.09,2.22
187074.119895356,93.5370599476779,94,2.09,2.22
188609.580327614,94.3047901638072,94,2.09,2.22
187461.244195932,93.7306220979662,94,2.09,2.22
186863.56924335,93.4317846216749,94,2.09,2.22
185385.770629985,92.6928853149927,94,2.09,2.22
189341.691928711,94.6708459643555,94,2.09,2.22
183078.290097991,91.5391450489953,94,2.09,2.22
192434.827051377,96.2174135256885,94,2.09,2.22
186499.976320236,93.2499881601181,94,2.09,2.22
182324.547504096,91.1622737520482,94,2.09,2.22
188088.73845133,94.0443692256648,94,2.09,2.22
189231.932145681,94.6159660728407,94,2.09,2.22
182464.503767018,91.232251883509,94,2.09,2.22
182208.819642977,91.1044098214885,94,2.09,2.22
187524.719117281,93.7623595586403,94,2.09,2.22
188293.834136333,94.1469170681666,94,2.09,2.22
191173.020196481,95.5865100982403,94,2.09,2.22
189603.97748095,94.8019887404752,94,2.09,2.22
185810.414748556,92.905207374278,94,2.09,2.22
195741.130196676,97.8705650983381,94,2.09,2.22
182200.21457672,91.1001072883599,94,2.09,2.22
185588.975025671,92.7944875128354,94,2.09,2.22
184570.904275172,92.2854521375861,94,2.09,2.22
180083.455991275,90.0417279956374,94,2.09,2.22
185695.734689554,92.8478673447772,94,2.09,2.22
187920.472634594,93.960236317297,94,2.09,2.22
181888.69402961,90.944347014805,94,2.09,2.22
194571.267576652,97.285633788326,94,2.09,2.22
192813.121713984,96.406560856992,94,2.09,2.22
184254.411512723,92.1272057563614,94,2.09,2.22
184940.358007449,92.4701790037247,94,2.09,2.22
189919.839339993,94.9599196699964,94,2.09,2.22
188790.042524321,94.3950212621605,94,2.09,2.22
184917.041118786,92.458520559393,94,2.09,2.22
191219.393896327,95.6096969481633,94,2.09,2.22
184465.468168552,92.2327340842761,94,2.09,2.22
188608.255636446,94.3041278182229,94,2.09,2.22
181409.315704977,90.7046578524885,94,2.09,2.22
189209.541700451,94.6047708502254,94,2.09,2.22
182204.391885529,91.1021959427646,94,2.09,2.22
189903.491746728,94.951745873364,94,2.09,2.22
182755.447627194,91.3777238135968,94,2.09,2.22
196591.167574135,98.2955837870676,94,2.09,2.22
189517.072863754,94.7585364318769,94,2.09,2.22
181689.886866822,90.844943433411,94,2.09,2.22
188845.03223954,94.4225161197698,94,2.09,2.22
186218.101363456,93.1090506817282,94,2.09,2.22
186060.28513714,93.0301425685702,94,2.09,2.22
191715.608351062,95.8578041755312,94,2.09,2.22
193749.904700084,96.874952350042,94,2.09,2.22
193387.883357255,96.6939416786273,94,2.09,2.22
184352.879060901,92.1764395304506,94,2.09,2.22
183801.418235896,91.900709117948,94,2.09,2.22
182259.326491983,91.1296632459917,94,2.09,2.22
187966.17054927,93.9830852746348,94,2.09,2.22
185766.22820643,92.883114103215,94,2.09,2.22
187851.323960869,93.9256619804347,94,2.09,2.22
188052.981140582,94.0264905702909,94,2.09,2.22
185176.114119893,92.5880570599466,94,2.09,2.22
186130.562610105,93.0652813050524,94,2.09,2.22
175920.981955931,87.9604909779655,94,2.09,2.22
185057.132793119,92.5285663965593,94,2.09,2.22
189959.46331482,94.9797316574101,94,2.09,2.22
186052.501664425,93.0262508322124,94,2.09,2.22
189136.228769766,94.5681143848832,94,2.09,2.22
186906.592493046,93.4532962465231,94,2.09,2.22
190687.983807531,95.3439919037654,94,2.09,2.22
183255.057534034,91.6275287670169,94,2.09,2.22
191748.225347007,95.8741126735037,94,2.09,2.22
188673.66309936,94.33683154968,94,2.09,2.22
190487.887878576,95.243943939288,94,2.09,2.22
186712.169933589,93.3560849667947,94,2.09,2.22
186005.985492661,93.0029927463305,94,2.09,2.22
199013.312705538,99.5066563527689,94,2.09,2.22
190940.764638816,95.4703823194082,94,2.09,2.22
193060.077129913,96.5300385649566,94,2.09,2.22
186497.398652137,93.2486993260683,94,2.09,2.22
194927.209860549,97.4636049302743,94,2.09,2.22
186576.161155241,93.2880805776205,94,2.09,2.22
187501.343595772,93.7506717978859,94,2.09,2.22
186142.59479454,93.0712973972702,94,2.09,2.22
191430.123470851,95.7150617354255,94,2.09,2.22
185835.078689067,92.9175393445335,94,2.09,2.22
197459.652787372,98.7298263936862,94,2.09,2.22
190837.508747723,95.4187543738614,94,2.09,2.22
187023.226992345,93.5116134961723,94,2.09,2.22
186335.097251917,93.1675486259584,94,2.09,2.22
184303.824438992,92.1519122194961,94,2.09,2.22
189747.241448789,94.8736207243946,94,2.09,2.22
185718.247663202,92.8591238316013,94,2.09,2.22
187985.713861404,93.9928569307019,94,2.09,2.22
186301.734830415,93.1508674152074,94,2.09,2.22
188812.954830608,94.4064774153042,94,2.09,2.22
186562.602814646,93.2813014073229,94,2.09,2.22
185504.307269712,92.7521536348561,94,2.09,2.22
190058.205309709,95.0291026548543,94,2.09,2.22
189870.668129937,94.9353340649687,94,2.09,2.22
185790.140982222,92.8950704911112,94,2.09,2.22
180637.853147782,90.318926573891,94,2.09,2.22
190145.668323901,95.0728341619504,94,2.09,2.22
190023.786817827,95.0118934089135,94,2.09,2.22
189203.155763164,94.601577881582,94,2.09,2.22
183085.411575103,91.5427057875514,94,2.09,2.22
185960.447650176,92.9802238250879,94,2.09,2.22
185317.118079632,92.6585590398159,94,2.09,2.22
184668.137525345,92.3340687626723,94,2.09,2.22
193469.556403528,96.7347782017642,94,2.09,2.22
188042.264907538,94.0211324537688,94,2.09,2.22
193173.46340198,96.5867317009898,94,2.09,2.22
193303.388357828,96.651694178914,94,2.09,2.22
188923.915211851,94.4619576059253,94,2.09,2.22
185772.507758336,92.8862538791681,94,2.09,2.22
181263.738093216,90.631869046608,94,2.09,2.22
190908.082372482,95.4540411862408,94,2.09,2.22
196372.49908351,98.1862495417549,94,2.09,2.22
187659.18011993,93.8295900599652,94,2.09,2.22
189538.972039795,94.7694860198977,94,2.09,2.22
190988.057786327,95.4940288931634,94,2.09,2.22
188369.130376762,94.1845651883812,94,2.09,2.22
190176.907438559,95.0884537192796,94,2.09,2.22
184794.15990279,92.3970799513951,94,2.09,2.22
187269.819847581,93.6349099237905,94,2.09,2.22
184499.812994217,92.2499064971086,94,2.09,2.22
190457.391528351,95.2286957641757,94,2.09,2.22
190348.25012169,95.1741250608452,94,2.09,2.22
180769.104182548,90.384552091274,94,2.09,2.22
187153.826898421,93.5769134492106,94,2.09,2.22
193956.332102681,96.9781660513407,94,2.09,2.22
185695.306255706,92.847653127853,94,2.09,2.22
181641.182455403,90.8205912277015,94,2.09,2.22
180142.655031916,90.0713275159582,94,2.09,2.22
187139.840556172,93.5699202780861,94,2.09,2.22
189570.554428609,94.7852772143043,94,2.09,2.22
191870.503419616,95.935251709808,94,2.09,2.22
194533.317009683,97.2666585048413,94,2.09,2.22
189533.046912122,94.766523456061,94,2.09,2.22
186218.368390684,93.1091841953418,94,2.09,2.22
180055.655858648,90.0278279293241,94,2.09,2.22
183286.948259722,91.6434741298608,94,2.09,2.22
190552.491554243,95.2762457771214,94,2.09,2.22
180378.132267343,90.1890661336713,94,2.09,2.22
186634.988973834,93.3174944869168,94,2.09,2.22
186044.751640446,93.0223758202232,94,2.09,2.22
196259.236295047,98.1296181475233,94,2.09,2.22
192206.03231912,96.1030161595598,94,2.09,2.22
188130.953423819,94.0654767119093,94,2.09,2.22
183826.458062598,91.9132290312989,94,2.09,2.22
180898.978412668,90.4494892063338,94,2.09,2.22
195132.405024447,97.5662025122233,94,2.09,2.22
196132.378590751,98.0661892953755,94,2.09,2.22
185000.704685673,92.5003523428365,94,2.09,2.22
189658.001648489,94.8290008242446,94,2.09,2.22
190553.927181495,95.2769635907475,94,2.09,2.22
188303.544941419,94.1517724707094,94,2.09,2.22
188999.601893427,94.4998009467137,94,2.09,2.22
183532.150699155,91.7660753495775,94,2.09,2.22
189415.90952977,94.7079547648848,94,2.09,2.22
183825.646972666,91.9128234863328,94,2.09,2.22
184151.230157727,92.0756150788635,94,2.09,2.22
186975.232753756,93.487616376878,94,2.09,2.22
191238.067780571,95.6190338902857,94,2.09,2.22
198611.593765238,99.3057968826188,94,2.09,2.22
182374.297337378,91.1871486686892,94,2.09,2.22
185830.839574162,92.9154197870812,94,2.09,2.22
190795.439079996,95.397719539998,94,2.09,2.22
176355.486102361,88.1777430511804,94,2.09,2.22
184268.69657803,92.1343482890149,94,2.09,2.22
193014.15793364,96.5070789668201,94,2.09,2.22
187349.550046349,93.6747750231747,94,2.09,2.22
188998.80500873,94.499402504365,94,2.09,2.22
191080.120917033,95.5400604585164,94,2.09,2.22
185068.295550902,92.5341477754511,94,2.09,2.22
184617.116227492,92.3085581137459,94,2.09,2.22
186394.181812537,93.1970909062686,94,2.09,2.22
187456.596829691,93.7282984148454,94,2.09,2.22
186322.634131187,93.1613170655936,94,2.09,2.22
191325.496321599,95.6627481607993,94,2.09,2.22
188675.975735329,94.3379878676643,94,2.09,2.22
184187.034774084,92.0935173870418,94,2.09,2.22
194176.875974146,97.088437987073,94,2.09,2.22
181205.876168692,90.602938084346,94,2.09,2.22
189958.61421448,94.9793071072401,94,2.09,2.22
184385.658940296,92.1928294701479,94,2.09,2.22
189617.592284227,94.8087961421135,94,2.09,2.22
189244.511452825,94.6222557264123,94,2.09,2.22
188528.547340979,94.2642736704897,94,2.09,2.22
190670.255417095,95.3351277085477,94,2.09,2.22
195400.167469949,97.7000837349743,94,2.09,2.22
