"PlotID","resultados_df.PloKg_Ha_1981","resultados_df.mg_ha_1981","total_mean_mg_ha_1981","total_sd_mgha_1981","CV_1981","resultados_df.PloKg_Ha_2021","resultados_df.mg_ha_2021","total_mean_mg_ha_2021","total_sd_mgha_2021","CV_2021","annual_rate","Diff"
9554,142972.49007811,71.4862450390548,71.24,1.32,1.86,189841.98731175,94.9209936558748,94,2.09,2.22,0.5858687154205,23.43474861682
9555,136445.883587851,68.2229417939255,71.24,1.32,1.86,179274.858768649,89.6374293843247,94,2.09,2.22,0.53536218975998,21.4144875903992
9556,146320.453107051,73.1602265535253,71.24,1.32,1.86,193914.298052534,96.957149026267,94,2.09,2.22,0.594923061818542,23.7969224727417
9557,145053.600365575,72.5268001827877,71.24,1.32,1.86,191174.52602222,95.5872630111101,94,2.09,2.22,0.57651157070806,23.0604628283224
9558,143017.945770822,71.508972885411,71.24,1.32,1.86,187831.916476496,93.915958238248,94,2.09,2.22,0.560174633820925,22.406985352837
9559,141733.876882988,70.8669384414938,71.24,1.32,1.86,187082.144836863,93.5410724184313,94,2.09,2.22,0.566853349423437,22.6741339769375
9560,139790.935033686,69.895467516843,71.24,1.32,1.86,182914.382794451,91.4571913972256,94,2.09,2.22,0.539043097009565,21.5617238803826
9561,151072.43711406,75.5362185570302,71.24,1.32,1.86,201288.241791172,100.644120895586,94,2.09,2.22,0.627697558463895,25.1079023385558
9562,139157.543125408,69.5787715627042,71.24,1.32,1.86,184648.311220746,92.3241556103732,94,2.09,2.22,0.568634601191725,22.745384047669
9563,141746.362671978,70.8731813359888,71.24,1.32,1.86,187421.342953202,93.7106714766011,94,2.09,2.22,0.570937253515308,22.8374901406123
9564,141476.746302516,70.7383731512579,71.24,1.32,1.86,185969.663358747,92.9848316793734,94,2.09,2.22,0.556161463202887,22.2464585281155
9565,146337.188502731,73.1685942513656,71.24,1.32,1.86,195090.309297961,97.5451546489804,94,2.09,2.22,0.60941400994037,24.3765603976148
9566,140563.410020985,70.2817050104925,71.24,1.32,1.86,185106.194437832,92.5530972189158,94,2.09,2.22,0.556784805210582,22.2713922084233
9567,142327.927518772,71.1639637593861,71.24,1.32,1.86,187021.05075529,93.5105253776451,94,2.09,2.22,0.558664040456475,22.346561618259
9568,142342.571771832,71.1712858859162,71.24,1.32,1.86,188403.708109341,94.2018540546707,94,2.09,2.22,0.575764204218862,23.0305681687545
9569,138780.168892988,69.3900844464938,71.24,1.32,1.86,183416.455581737,91.7082277908683,94,2.09,2.22,0.557953583609363,22.3181433443745
9570,147865.826652918,73.9329133264591,71.24,1.32,1.86,196723.269927311,98.3616349636554,94,2.09,2.22,0.610718040929908,24.4287216371963
9571,141544.908393809,70.7724541969047,71.24,1.32,1.86,186817.8445942,93.4089222971,94,2.09,2.22,0.565911702504883,22.6364681001953
9572,142466.339383408,71.233169691704,71.24,1.32,1.86,187732.634048354,93.866317024177,94,2.09,2.22,0.565828683311825,22.633147332473
9573,141051.695563361,70.5258477816805,71.24,1.32,1.86,185403.033920406,92.7015169602029,94,2.09,2.22,0.55439172946306,22.1756691785224
9574,143996.861399502,71.9984306997511,71.24,1.32,1.86,189141.863933708,94.5709319668539,94,2.09,2.22,0.56431253167757,22.5725012671028
9575,141293.552589117,70.6467762945586,71.24,1.32,1.86,185159.577225335,92.5797886126676,94,2.09,2.22,0.548325307952725,21.933012318109
9576,144326.342871201,72.1631714356005,71.24,1.32,1.86,191264.030628387,95.6320153141936,94,2.09,2.22,0.586721096964827,23.4688438785931
9577,138600.413689286,69.3002068446428,71.24,1.32,1.86,182789.231194349,91.3946155971744,94,2.09,2.22,0.55236021881329,22.0944087525316
9578,138977.077385327,69.4885386926634,71.24,1.32,1.86,182492.623674021,91.2463118370106,94,2.09,2.22,0.54394432860868,21.7577731443472
9579,147201.773668963,73.6008868344814,71.24,1.32,1.86,193902.286658905,96.9511433294525,94,2.09,2.22,0.583756412374278,23.3502564949711
9580,145727.711276587,72.8638556382934,71.24,1.32,1.86,192953.65491371,96.4768274568552,94,2.09,2.22,0.590324295464045,23.6129718185618
9581,142096.064379616,71.0480321898078,71.24,1.32,1.86,187699.252671138,93.849626335569,94,2.09,2.22,0.57003985364403,22.8015941457612
9582,142633.973132386,71.3169865661931,71.24,1.32,1.86,188054.771099483,94.0273855497414,94,2.09,2.22,0.567759974588708,22.7103989835483
9583,141353.602530411,70.6768012652056,71.24,1.32,1.86,187134.586474759,93.5672932373793,94,2.09,2.22,0.572262299304343,22.8904919721737
9584,141578.023898873,70.7890119494367,71.24,1.32,1.86,186720.500635142,93.360250317571,94,2.09,2.22,0.564280959203358,22.5712383681343
9585,144237.823070791,72.1189115353957,71.24,1.32,1.86,190846.954555447,95.4234772777234,94,2.09,2.22,0.582614143558193,23.3045657423277
9586,140208.163126998,70.104081563499,71.24,1.32,1.86,184599.701447403,92.2998507237014,94,2.09,2.22,0.55489422900506,22.1957691602024
9587,144965.436829617,72.4827184148086,71.24,1.32,1.86,191722.148109616,95.8610740548078,94,2.09,2.22,0.58445889099998,23.3783556399992
9588,139760.181573546,69.8800907867728,71.24,1.32,1.86,184045.417628226,92.022708814113,94,2.09,2.22,0.553565450683505,22.1426180273402
9589,143699.038462064,71.8495192310319,71.24,1.32,1.86,189997.239083681,94.9986195418404,94,2.09,2.22,0.578727507770212,23.1491003108085
9590,139052.68010455,69.526340052275,71.24,1.32,1.86,182851.140912105,91.4255704560524,94,2.09,2.22,0.547480760094435,21.8992304037774
9591,139409.390983391,69.7046954916953,71.24,1.32,1.86,183459.734932967,91.7298674664833,94,2.09,2.22,0.5506292993697,22.025171974788
9592,146855.370249781,73.4276851248904,71.24,1.32,1.86,194365.301061943,97.1826505309713,94,2.09,2.22,0.593874135152022,23.7549654060809
9593,142483.780158647,71.2418900793235,71.24,1.32,1.86,187957.485606223,93.9787428031117,94,2.09,2.22,0.568421318094705,22.7368527237882
9594,141734.007042355,70.8670035211773,71.24,1.32,1.86,185748.430693237,92.8742153466186,94,2.09,2.22,0.550180295636033,22.0072118254413
9595,146978.340448596,73.4891702242982,71.24,1.32,1.86,195477.453635614,97.7387268178069,94,2.09,2.22,0.606238914837718,24.2495565935087
9596,140593.792934492,70.2968964672461,71.24,1.32,1.86,184649.529403642,92.3247647018208,94,2.09,2.22,0.550696705864367,22.0278682345747
9597,139501.653509228,69.7508267546141,71.24,1.32,1.86,182834.611728738,91.4173058643689,94,2.09,2.22,0.54166197774387,21.6664791097548
9598,141693.423152723,70.8467115763617,71.24,1.32,1.86,187953.355507818,93.976677753909,94,2.09,2.22,0.578249154438683,23.1299661775473
9599,143169.961828981,71.5849809144906,71.24,1.32,1.86,188901.718747732,94.4508593738659,94,2.09,2.22,0.571646961484382,22.8658784593753
9600,145200.169886439,72.6000849432194,71.24,1.32,1.86,192473.602858363,96.2368014291817,94,2.09,2.22,0.590917912149057,23.6367164859623
9601,146303.410365051,73.1517051825253,71.24,1.32,1.86,192112.415651545,96.0562078257724,94,2.09,2.22,0.572612566081177,22.9045026432471
9602,142525.341263591,71.2626706317955,71.24,1.32,1.86,188679.692472429,94.3398462362147,94,2.09,2.22,0.57692939011048,23.0771756044192
9603,141899.517498444,70.9497587492222,71.24,1.32,1.86,186064.900924147,93.0324504620735,94,2.09,2.22,0.552067292821283,22.0826917128513
9604,143079.255601518,71.5396278007591,71.24,1.32,1.86,189938.417987805,94.9692089939026,94,2.09,2.22,0.585739529828587,23.4295811931435
9605,145103.800246805,72.5519001234025,71.24,1.32,1.86,193776.273609527,96.8881368047634,94,2.09,2.22,0.608405917034023,24.3362366813609
9606,141764.674124325,70.8823370621624,71.24,1.32,1.86,187337.199158221,93.6685995791105,94,2.09,2.22,0.569656562923702,22.7862625169481
9607,142812.584021549,71.4062920107745,71.24,1.32,1.86,189067.519178829,94.5337595894146,94,2.09,2.22,0.578186689466003,23.1274675786401
9608,144231.354424309,72.1156772121547,71.24,1.32,1.86,189665.740889815,94.8328704449077,94,2.09,2.22,0.567929830818825,22.717193232753
9609,142494.779584396,71.2473897921981,71.24,1.32,1.86,188219.103054746,94.1095515273731,94,2.09,2.22,0.571554043379375,22.862161735175
9610,143538.530255289,71.7692651276444,71.24,1.32,1.86,190229.673152274,95.1148365761372,94,2.09,2.22,0.58363928621232,23.3455714484928
9611,148288.561383111,74.1442806915554,71.24,1.32,1.86,195872.386853157,97.9361934265785,94,2.09,2.22,0.594797818375578,23.7919127350231
9612,140368.787050106,70.1843935250531,71.24,1.32,1.86,183778.206242576,91.889103121288,94,2.09,2.22,0.542617739905873,21.7047095962349
9613,145332.464773622,72.666232386811,71.24,1.32,1.86,192395.586833759,96.1977934168797,94,2.09,2.22,0.588289025751717,23.5315610300687
9614,142391.422457194,71.1957112285969,71.24,1.32,1.86,188048.156926453,94.0240784632265,94,2.09,2.22,0.57070918086574,22.8283672346296
9615,139708.495566733,69.8542477833665,71.24,1.32,1.86,183207.331538493,91.6036657692466,94,2.09,2.22,0.543735449647002,21.7494179858801
9616,138386.654012805,69.1933270064024,71.24,1.32,1.86,182751.623626194,91.3758118130969,94,2.09,2.22,0.554562120167363,22.1824848066945
9617,147036.920645375,73.5184603226877,71.24,1.32,1.86,193266.290743628,96.6331453718142,94,2.09,2.22,0.577867126228162,23.1146850491265
9618,139995.544382294,69.9977721911469,71.24,1.32,1.86,183581.860255165,91.7909301275824,94,2.09,2.22,0.544828948410888,21.7931579364355
9619,142690.413181578,71.3452065907892,71.24,1.32,1.86,189065.884788631,94.5329423943154,94,2.09,2.22,0.579693395088155,23.1877358035262
9620,143654.699913158,71.8273499565791,71.24,1.32,1.86,190376.669762047,95.1883348810236,94,2.09,2.22,0.584024623111112,23.3609849244445
9621,141968.742091105,70.9843710455524,71.24,1.32,1.86,185226.860661832,92.6134303309159,94,2.09,2.22,0.540726482134088,21.6290592853635
9622,144186.188848205,72.0930944241023,71.24,1.32,1.86,192268.135899026,96.134067949513,94,2.09,2.22,0.601024338135267,24.0409735254107
9623,139475.638066061,69.7378190330307,71.24,1.32,1.86,183702.808414175,91.8514042070877,94,2.09,2.22,0.552839629351425,22.113585174057
9624,141722.456386933,70.8612281934665,71.24,1.32,1.86,186806.882505153,93.4034412525764,94,2.09,2.22,0.563555326477747,22.5422130591099
9625,141827.238835838,70.913619417919,71.24,1.32,1.86,184796.269045074,92.3981345225368,94,2.09,2.22,0.537112877615445,21.4845151046178
9626,140254.972066281,70.1274860331407,71.24,1.32,1.86,185093.62360084,92.5468118004198,94,2.09,2.22,0.560483144181978,22.4193257672791
9627,141423.624394228,70.7118121971138,71.24,1.32,1.86,185825.526117356,92.9127630586779,94,2.09,2.22,0.555023771539102,22.2009508615641
9628,138386.513993422,69.193256996711,71.24,1.32,1.86,181337.198848983,90.6685994244916,94,2.09,2.22,0.536883560694515,21.4753424277806
9629,144511.935037421,72.2559675187106,71.24,1.32,1.86,191660.770040837,95.8303850204184,94,2.09,2.22,0.589360437542695,23.5744175017078
9630,147407.790393149,73.7038951965747,71.24,1.32,1.86,194565.429559275,97.2827147796375,94,2.09,2.22,0.58947048957657,23.5788195830628
9631,145432.35416269,72.7161770813451,71.24,1.32,1.86,193500.642001543,96.7503210007714,94,2.09,2.22,0.600853597985658,24.0341439194263
9632,143075.038525449,71.5375192627244,71.24,1.32,1.86,188167.746217131,94.0838731085658,94,2.09,2.22,0.563658846146035,22.5463538458414
9633,144766.096478308,72.3830482391539,71.24,1.32,1.86,193018.043960199,96.5090219800996,94,2.09,2.22,0.603149343523643,24.1259737409457
9634,142564.592479457,71.2822962397285,71.24,1.32,1.86,188948.712176757,94.4743560883784,94,2.09,2.22,0.579801496216248,23.1920598486499
9635,139937.626267108,69.968813133554,71.24,1.32,1.86,185595.718758111,92.7978593790557,94,2.09,2.22,0.570726156137543,22.8290462455017
9636,142991.388028471,71.4956940142353,71.24,1.32,1.86,187981.46405983,93.9907320299149,94,2.09,2.22,0.56237595039199,22.4950380156796
9637,141858.164834441,70.9290824172204,71.24,1.32,1.86,188223.146974761,94.1115734873805,94,2.09,2.22,0.579562276754002,23.1824910701601
9638,144354.281895451,72.1771409477254,71.24,1.32,1.86,189004.049127614,94.5020245638072,94,2.09,2.22,0.558122090402045,22.3248836160818
9639,145701.015455948,72.850507727974,71.24,1.32,1.86,193351.581039023,96.6757905195118,94,2.09,2.22,0.595632069788445,23.8252827915378
9640,140955.743332963,70.4778716664815,71.24,1.32,1.86,184472.226820919,92.2361134104596,94,2.09,2.22,0.543956043599452,21.7582417439781
9641,141683.80279741,70.8419013987048,71.24,1.32,1.86,185899.64864921,92.9498243246052,94,2.09,2.22,0.55269807314751,22.1079229259004
9642,142312.396957879,71.1561984789396,71.24,1.32,1.86,187423.758664575,93.7118793322876,94,2.09,2.22,0.5638920213337,22.555680853348
9643,145083.562859334,72.5417814296669,71.24,1.32,1.86,190833.03194234,95.41651597117,94,2.09,2.22,0.571868363537578,22.8747345415031
9644,139289.381998511,69.6446909992556,71.24,1.32,1.86,181754.469450222,90.8772347251112,94,2.09,2.22,0.53081359314639,21.2325437258556
9645,145111.058996339,72.5555294981693,71.24,1.32,1.86,192306.572006801,96.1532860034007,94,2.09,2.22,0.589943912630785,23.5977565052314
9646,141670.410296141,70.8352051480703,71.24,1.32,1.86,185717.315801569,92.8586579007843,94,2.09,2.22,0.55058631881785,22.023452752714
9647,137085.665093441,68.5428325467207,71.24,1.32,1.86,179005.954708766,89.5029773543832,94,2.09,2.22,0.524003620191563,20.9601448076625
9648,143823.489524641,71.9117447623203,71.24,1.32,1.86,190413.005864249,95.2065029321246,94,2.09,2.22,0.582368954245107,23.2947581698043
9649,145111.71936304,72.5558596815199,71.24,1.32,1.86,194100.586188701,97.0502930943504,94,2.09,2.22,0.612360835320762,24.4944334128305
9650,141892.547336836,70.9462736684182,71.24,1.32,1.86,187209.856021833,93.6049280109168,94,2.09,2.22,0.566466358562465,22.6586543424986
9651,140207.569873271,70.1037849366356,71.24,1.32,1.86,184559.058008206,92.279529004103,94,2.09,2.22,0.554393601686685,22.1757440674674
9652,144807.447544045,72.4037237720227,71.24,1.32,1.86,191450.473690696,95.7252368453481,94,2.09,2.22,0.583037826833135,23.3215130733254
9653,138448.640439292,69.2243202196462,71.24,1.32,1.86,182059.384845823,91.0296924229117,94,2.09,2.22,0.545134305081637,21.8053722032655
9654,141304.092764909,70.6520463824546,71.24,1.32,1.86,185338.267109745,92.6691335548725,94,2.09,2.22,0.550427179310448,22.0170871724179
9655,142360.076371341,71.1800381856707,71.24,1.32,1.86,187752.090429731,93.8760452148655,94,2.09,2.22,0.56740017572987,22.6960070291948
9656,144285.617977561,72.1428089887805,71.24,1.32,1.86,189849.997052565,94.9249985262827,94,2.09,2.22,0.569554738437555,22.7821895375022
9657,143383.870642049,71.6919353210247,71.24,1.32,1.86,189110.583808408,94.5552919042041,94,2.09,2.22,0.571583914579485,22.8633565831794
9658,143384.414075632,71.692207037816,71.24,1.32,1.86,190225.429182622,95.1127145913111,94,2.09,2.22,0.585512688837378,23.4205075534951
9659,143108.886191732,71.554443095866,71.24,1.32,1.86,187768.053298508,93.8840266492541,94,2.09,2.22,0.558239588834702,22.3295835533881
9660,143333.423840943,71.6667119204716,71.24,1.32,1.86,191134.0427049,95.5670213524501,94,2.09,2.22,0.597507735799462,23.9003094319785
9661,142660.661057296,71.3303305286481,71.24,1.32,1.86,188915.460144138,94.4577300720688,94,2.09,2.22,0.578184988585517,23.1273995434207
9662,147228.568935154,73.6142844675772,71.24,1.32,1.86,196560.892074996,98.280446037498,94,2.09,2.22,0.61665403924802,24.6661615699208
9663,141810.901710334,70.9054508551668,71.24,1.32,1.86,187467.526680608,93.7337633403039,94,2.09,2.22,0.570707812128427,22.8283124851371
9664,142491.872573679,71.2459362868395,71.24,1.32,1.86,188039.055062158,94.0195275310792,94,2.09,2.22,0.569339781105993,22.7735912442397
9665,137483.840493393,68.7419202466967,71.24,1.32,1.86,178744.299037878,89.3721495189391,94,2.09,2.22,0.51575573180606,20.6302292722424
9666,143733.181115707,71.8665905578534,71.24,1.32,1.86,189194.832672732,94.5974163363662,94,2.09,2.22,0.56827064446282,22.7308257785128
9667,140737.173127318,70.3685865636592,71.24,1.32,1.86,184430.600459084,92.2153002295418,94,2.09,2.22,0.546167841647065,21.8467136658826
9668,145836.540003942,72.9182700019711,71.24,1.32,1.86,193983.361535232,96.9916807676159,94,2.09,2.22,0.60183526914112,24.0734107656448
9669,141865.018676979,70.9325093384894,71.24,1.32,1.86,187868.308490528,93.9341542452641,94,2.09,2.22,0.575041122669367,23.0016449067747
9670,143131.706988386,71.565853494193,71.24,1.32,1.86,189070.98522931,94.535492614655,94,2.09,2.22,0.57424097801155,22.969639120462
9671,142632.593549989,71.3162967749943,71.24,1.32,1.86,187887.623777225,93.9438118886125,94,2.09,2.22,0.565687877840455,22.6275151136182
9672,139749.514325219,69.8747571626093,71.24,1.32,1.86,184002.893587232,92.0014467936162,94,2.09,2.22,0.553167240775172,22.1266896310069
9673,138645.751505643,69.3228757528217,71.24,1.32,1.86,181245.831610644,90.6229158053222,94,2.09,2.22,0.532501001312512,21.3000400525005
9674,139057.171520736,69.5285857603681,71.24,1.32,1.86,182257.809501228,91.128904750614,94,2.09,2.22,0.540007974756147,21.6003189902459
9675,141101.528804453,70.5507644022266,71.24,1.32,1.86,185908.945642386,92.9544728211932,94,2.09,2.22,0.560092710474165,22.4037084189666
9676,140862.184553852,70.4310922769261,71.24,1.32,1.86,186613.952710668,93.3069763553339,94,2.09,2.22,0.571897101960195,22.8758840784078
9677,140233.205699522,70.116602849761,71.24,1.32,1.86,184589.342206022,92.2946711030112,94,2.09,2.22,0.554451706331255,22.1780682532502
9678,142779.001376554,71.3895006882769,71.24,1.32,1.86,187410.744201465,93.7053721007324,94,2.09,2.22,0.557896785311388,22.3158714124555
9679,140896.357849752,70.4481789248759,71.24,1.32,1.86,183776.109016817,91.8880545084084,94,2.09,2.22,0.535996889588312,21.4398755835325
9680,142660.312318111,71.3301561590554,71.24,1.32,1.86,186209.342181642,93.1046710908208,94,2.09,2.22,0.544362873294135,21.7745149317654
9681,144130.511812233,72.0652559061167,71.24,1.32,1.86,189986.535896037,94.9932679480187,94,2.09,2.22,0.57320030104755,22.928012041902
9682,141667.549592832,70.8337747964162,71.24,1.32,1.86,187203.049123703,93.6015245618515,94,2.09,2.22,0.569193744135883,22.7677497654353
9683,145260.155471444,72.6300777357221,71.24,1.32,1.86,192548.070947847,96.2740354739234,94,2.09,2.22,0.591098943455033,23.6439577382013
9684,145791.723941321,72.8958619706603,71.24,1.32,1.86,193025.164727114,96.5125823635568,94,2.09,2.22,0.590418009822412,23.6167203928965
9685,142542.430084604,71.2712150423021,71.24,1.32,1.86,187757.798779013,93.8788993895064,94,2.09,2.22,0.565192108680107,22.6076843472043
9686,138952.255726579,69.4761278632894,71.24,1.32,1.86,181192.877925749,90.5964389628744,94,2.09,2.22,0.528007777489625,21.120311099585
9687,140270.682785589,70.1353413927945,71.24,1.32,1.86,184464.667827065,92.2323339135327,94,2.09,2.22,0.552424813018455,22.0969925207382
9688,147619.886619552,73.809943309776,71.24,1.32,1.86,197239.833804252,98.6199169021262,94,2.09,2.22,0.620249339808755,24.8099735923502
9689,143270.374248411,71.6351871242053,71.24,1.32,1.86,191514.62838195,95.7573141909751,94,2.09,2.22,0.603053176669245,24.1221270667698
9690,142930.54592504,71.46527296252,71.24,1.32,1.86,188938.264425986,94.469132212993,94,2.09,2.22,0.575096481261825,23.003859250473
9691,141376.328047193,70.6881640235964,71.24,1.32,1.86,185557.123945033,92.7785619725164,94,2.09,2.22,0.552259948723,22.09039794892
9692,141022.935512478,70.5114677562388,71.24,1.32,1.86,187804.563890649,93.9022819453246,94,2.09,2.22,0.584770354727145,23.3908141890858
9693,137882.562667028,68.9412813335141,71.24,1.32,1.86,181073.501998933,90.5367509994663,94,2.09,2.22,0.539886741648805,21.5954696659522
9694,140470.256030822,70.2351280154112,71.24,1.32,1.86,183863.769153954,91.9318845769769,94,2.09,2.22,0.542418914039142,21.6967565615657
9695,143186.150268613,71.5930751343066,71.24,1.32,1.86,190135.091632577,95.0675458162885,94,2.09,2.22,0.586861767049548,23.4744706819819
9696,141537.939393622,70.7689696968112,71.24,1.32,1.86,185909.868670376,92.9549343351882,94,2.09,2.22,0.554649115959425,22.185964638377
9697,144312.35451781,72.156177258905,71.24,1.32,1.86,190456.140571997,95.2280702859985,94,2.09,2.22,0.576797325677337,23.0718930270935
9698,146749.676012557,73.3748380062787,71.24,1.32,1.86,194287.949156352,97.1439745781761,94,2.09,2.22,0.594228414297435,23.7691365718974
9699,142483.113252403,71.2415566262014,71.24,1.32,1.86,188783.789188843,94.3918945944216,94,2.09,2.22,0.578758449205505,23.1503379682202
9700,143155.186350659,71.5775931753297,71.24,1.32,1.86,189003.009898293,94.5015049491466,94,2.09,2.22,0.573097794345422,22.9239117738169
9701,141905.430500563,70.9527152502813,71.24,1.32,1.86,187968.737369733,93.9843686848665,94,2.09,2.22,0.57579133586463,23.0316534345852
9702,142633.47317634,71.31673658817,71.24,1.32,1.86,188719.167925513,94.3595839627565,94,2.09,2.22,0.576071184364663,23.0428473745865
9703,145509.057168248,72.7545285841239,71.24,1.32,1.86,191896.211778917,95.9481058894585,94,2.09,2.22,0.579839432633365,23.1935773053346
9704,145382.172647275,72.6910863236373,71.24,1.32,1.86,193310.239772888,96.6551198864442,94,2.09,2.22,0.599100839070173,23.9640335628069
9705,143469.045957327,71.7345229786636,71.24,1.32,1.86,188837.658488999,94.4188292444993,94,2.09,2.22,0.567107656645893,22.6843062658357
9706,144929.198206832,72.4645991034159,71.24,1.32,1.86,191127.800883701,95.5639004418506,94,2.09,2.22,0.577482533460868,23.0993013384347
9707,138433.247539681,69.2166237698403,71.24,1.32,1.86,180139.634105727,90.0698170528634,94,2.09,2.22,0.521329832075578,20.8531932830231
9708,141864.34032898,70.9321701644901,71.24,1.32,1.86,185750.963565003,92.8754817825014,94,2.09,2.22,0.548582790450282,21.9433116180113
9709,141954.644735966,70.9773223679828,71.24,1.32,1.86,186281.06002174,93.14053001087,94,2.09,2.22,0.55408019107218,22.1632076428872
9710,144449.78156762,72.2248907838102,71.24,1.32,1.86,189879.471833574,94.9397359167869,94,2.09,2.22,0.567871128324418,22.7148451329767
9711,140088.218554839,70.0441092774195,71.24,1.32,1.86,186033.803120266,93.0169015601332,94,2.09,2.22,0.574319807067843,22.9727922827137
9712,145555.642916339,72.7778214581694,71.24,1.32,1.86,191507.237645869,95.7536188229343,94,2.09,2.22,0.574394934119123,22.9757973647649
9713,140102.210439543,70.0511052197713,71.24,1.32,1.86,183030.923151349,91.5154615756743,94,2.09,2.22,0.536608908897575,21.464356355903
9714,139686.465333191,69.8432326665957,71.24,1.32,1.86,183438.031766622,91.719015883311,94,2.09,2.22,0.546894580417883,21.8757832167153
9715,141219.28336203,70.6096416810152,71.24,1.32,1.86,186172.334793528,93.0861673967638,94,2.09,2.22,0.561913142893715,22.4765257157486
9716,143054.377776276,71.5271888881378,71.24,1.32,1.86,190091.398630256,95.0456993151282,94,2.09,2.22,0.58796276067476,23.5185104269904
9717,143596.550807653,71.7982754038265,71.24,1.32,1.86,189026.051751991,94.5130258759954,94,2.09,2.22,0.567868761804223,22.7147504721689
9718,143400.769509316,71.7003847546578,71.24,1.32,1.86,189425.350965926,94.7126754829628,94,2.09,2.22,0.575307268207625,23.012290728305
9719,145996.095434093,72.9980477170467,71.24,1.32,1.86,193688.388787545,96.8441943937726,94,2.09,2.22,0.596153666918147,23.8461466767259
9720,140900.835202748,70.4504176013742,71.24,1.32,1.86,185935.88843396,92.96794421698,94,2.09,2.22,0.562938165390145,22.5175266156058
9721,147207.979665255,73.6039898326275,71.24,1.32,1.86,195923.905124045,97.9619525620224,94,2.09,2.22,0.608949068234872,24.3579627293949
9722,145286.987745281,72.6434938726405,71.24,1.32,1.86,192228.513149551,96.1142565747754,94,2.09,2.22,0.586769067553372,23.4707627021349
9723,144598.040302706,72.2990201513529,71.24,1.32,1.86,192038.919972787,96.0194599863937,94,2.09,2.22,0.59301099587602,23.7204398350408
9724,139887.052074226,69.9435260371128,71.24,1.32,1.86,184176.21016632,92.0881050831601,94,2.09,2.22,0.553614476151182,22.1445790460473
9725,139078.744007723,69.5393720038615,71.24,1.32,1.86,183358.646498118,91.679323249059,94,2.09,2.22,0.553498781129937,22.1399512451975
9726,141873.595856621,70.9367979283105,71.24,1.32,1.86,187493.474373779,93.7467371868897,94,2.09,2.22,0.57024848146448,22.8099392585792
9727,141828.814582184,70.9144072910921,71.24,1.32,1.86,187783.216299588,93.8916081497941,94,2.09,2.22,0.57443002146755,22.977200858702
9728,145523.465675336,72.7617328376679,71.24,1.32,1.86,192893.383282657,96.4466916413285,94,2.09,2.22,0.592123970091515,23.6849588036606
9729,142011.273954079,71.0056369770393,71.24,1.32,1.86,186078.407291476,93.0392036457381,94,2.09,2.22,0.55083916671747,22.0335666686988
9730,143840.352246013,71.9201761230066,71.24,1.32,1.86,190404.743487145,95.2023717435727,94,2.09,2.22,0.582054890514152,23.2821956205661
9731,139286.851294498,69.6434256472489,71.24,1.32,1.86,183463.159005997,91.7315795029984,94,2.09,2.22,0.552203846393737,22.0881538557495
9732,142966.888339305,71.4834441696523,71.24,1.32,1.86,188746.440996187,94.3732204980937,94,2.09,2.22,0.572244408211035,22.8897763284414
9733,143311.09125307,71.6555456265351,71.24,1.32,1.86,190551.059567698,95.275529783849,94,2.09,2.22,0.590499603932847,23.6199841573139
9734,140861.842893454,70.430921446727,71.24,1.32,1.86,187078.101125248,93.5390505626239,94,2.09,2.22,0.577703227897423,23.1081291158969
9735,145820.471165094,72.9102355825468,71.24,1.32,1.86,193244.436769818,96.622218384909,94,2.09,2.22,0.592799570059055,23.7119828023622
9736,140465.734444631,70.2328672223153,71.24,1.32,1.86,184755.014270401,92.3775071352003,94,2.09,2.22,0.553615997822125,22.144639912885
9737,142479.744767816,71.2398723839081,71.24,1.32,1.86,187555.146075959,93.7775730379793,94,2.09,2.22,0.56344251635178,22.5377006540712
9738,142147.466449465,71.0737332247323,71.24,1.32,1.86,187270.998541846,93.6354992709231,94,2.09,2.22,0.56404415115477,22.5617660461908
9739,145035.950465111,72.5179752325556,71.24,1.32,1.86,193409.521837879,96.7047609189393,94,2.09,2.22,0.604669642159593,24.1867856863837
9740,139805.386056805,69.9026930284027,71.24,1.32,1.86,185520.913799503,92.7604568997514,94,2.09,2.22,0.571444096783718,22.8577638713487
9741,137061.982289696,68.5309911448478,71.24,1.32,1.86,178483.039341881,89.2415196709407,94,2.09,2.22,0.517763213152323,20.7105285260929
9742,141201.946649711,70.6009733248557,71.24,1.32,1.86,184688.378155155,92.3441890775773,94,2.09,2.22,0.54358039381804,21.7432157527216
9743,139238.830871403,69.6194154357016,71.24,1.32,1.86,182988.134667182,91.4940673335909,94,2.09,2.22,0.546866297447233,21.8746518978893
9744,141418.13931992,70.7090696599599,71.24,1.32,1.86,187499.894745416,93.7499473727082,94,2.09,2.22,0.576021942818708,23.0408777127483
9745,141989.794397283,70.9948971986414,71.24,1.32,1.86,187872.209825395,93.9361049126975,94,2.09,2.22,0.573530192851403,22.9412077140561
9746,144261.199445602,72.130599722801,71.24,1.32,1.86,191943.501721778,95.9717508608888,94,2.09,2.22,0.596028778452195,23.8411511380878
9747,143052.081907016,71.5260409535082,71.24,1.32,1.86,188008.50727742,94.0042536387102,94,2.09,2.22,0.56195531713005,22.478212685202
9748,141140.871755314,70.5704358776572,71.24,1.32,1.86,186403.166499493,93.2015832497466,94,2.09,2.22,0.565778684302235,22.6311473720894
9749,144624.623038015,72.3123115190073,71.24,1.32,1.86,191607.100602284,95.8035503011419,94,2.09,2.22,0.587280969553365,23.4912387821346
